clean_label,aggre_label,worse_label,random_label1,random_label2,random_label3,img_index
8,8,8,8,8,8,36792
4,9,5,4,9,5,36793
9,1,1,1,9,1,36794
3,3,6,3,6,3,36795
5,5,5,5,5,5,36796
9,9,9,9,9,9,36797
8,8,8,8,8,8,36798
8,8,7,8,7,8,36799
3,3,3,3,3,3,36800
2,2,2,2,2,2,36801
8,8,8,8,8,8,36802
8,8,8,8,8,8,36803
8,8,7,8,7,8,36804
7,4,4,7,4,4,36805
7,7,7,7,7,7,36806
9,9,8,8,9,9,36807
6,6,6,6,6,6,36808
3,3,5,3,3,5,36809
5,5,5,5,5,5,36810
7,7,7,7,7,7,36811
3,2,2,2,3,2,36812
1,1,1,1,1,1,36813
5,5,9,5,5,9,36814
7,7,2,7,2,7,36815
6,6,6,6,6,6,36816
4,4,4,4,4,4,36817
9,9,9,9,9,9,36818
0,0,0,0,0,0,36819
7,7,7,7,7,7,36820
6,6,6,6,6,6,36821
3,3,3,3,3,3,36822
6,6,6,6,6,6,36823
7,7,7,7,7,7,36824
2,5,5,5,3,5,36825
6,6,6,6,6,6,36826
9,9,9,9,9,9,36827
3,3,3,3,3,3,36828
7,7,7,7,7,7,36829
5,5,5,5,5,5,36830
7,7,7,7,7,7,36831
2,2,6,2,5,6,36832
7,7,7,7,7,7,36833
9,9,9,9,9,9,36834
2,2,4,2,2,4,36835
0,0,0,0,0,0,36836
9,9,2,2,9,9,36837
1,1,9,1,9,1,36838
7,7,7,7,7,7,36839
5,5,3,5,5,3,36840
6,6,1,1,6,6,36841
6,6,1,1,6,6,36842
4,4,6,4,6,4,36843
1,1,1,1,1,1,36844
2,2,2,2,2,2,36845
9,9,8,9,8,9,36846
6,6,3,3,6,6,36847
1,1,1,1,1,1,36848
2,2,2,2,2,2,36849
1,1,9,1,1,9,36850
5,5,5,5,5,5,36851
3,3,3,3,3,3,36852
1,1,3,3,1,1,36853
5,5,5,5,5,5,36854
4,4,4,4,4,4,36855
8,8,8,8,8,8,36856
5,5,3,5,3,5,36857
0,0,0,0,0,0,36858
9,9,9,9,9,9,36859
2,2,2,2,2,2,36860
6,6,6,6,6,6,36861
0,0,0,0,0,0,36862
2,2,4,2,4,2,36863
8,8,8,8,8,8,36864
9,9,1,1,9,9,36865
9,9,9,9,9,9,36866
4,4,8,4,8,4,36867
1,1,9,1,1,9,36868
5,5,1,5,5,1,36869
3,3,1,3,1,3,36870
5,5,5,5,5,5,36871
1,1,1,1,1,1,36872
4,4,6,4,4,6,36873
8,8,7,8,7,8,36874
9,9,9,9,9,9,36875
8,8,8,8,8,8,36876
6,6,6,6,6,6,36877
9,9,9,9,9,9,36878
1,1,9,9,1,1,36879
6,0,0,6,5,0,36880
6,6,5,6,5,6,36881
8,8,8,8,8,8,36882
2,2,2,2,2,2,36883
4,4,4,4,4,4,36884
2,2,3,3,2,2,36885
0,0,0,0,0,0,36886
9,0,1,0,9,1,36887
9,9,1,9,9,1,36888
0,0,0,0,0,0,36889
3,3,6,3,6,3,36890
1,1,1,1,1,1,36891
8,8,8,8,8,8,36892
8,8,6,6,8,8,36893
3,3,3,3,3,3,36894
7,7,7,7,7,7,36895
4,4,4,4,4,4,36896
7,7,7,7,7,7,36897
9,9,9,9,9,9,36898
5,5,0,5,5,0,36899
3,3,5,3,5,3,36900
0,0,8,0,8,0,36901
8,8,8,8,8,8,36902
6,6,6,6,6,6,36903
7,7,7,7,7,7,36904
1,1,1,1,1,1,36905
6,6,6,6,6,6,36906
1,1,9,9,1,1,36907
6,6,5,6,6,5,36908
0,0,4,5,0,4,36909
9,9,1,9,9,1,36910
8,8,0,0,8,8,36911
5,5,5,5,5,5,36912
6,6,6,6,6,6,36913
4,4,4,4,4,4,36914
4,4,7,4,4,7,36915
4,4,2,2,4,4,36916
3,3,3,3,3,3,36917
9,9,1,1,9,9,36918
2,2,2,2,2,2,36919
2,2,2,2,2,2,36920
2,1,3,1,2,3,36921
6,6,6,6,6,6,36922
4,4,3,4,4,3,36923
0,0,8,0,0,8,36924
0,8,8,1,2,8,36925
3,3,6,6,3,3,36926
0,0,0,0,0,0,36927
9,9,1,1,9,9,36928
1,1,9,1,1,9,36929
3,3,5,5,3,3,36930
8,8,8,8,8,8,36931
7,7,0,0,7,7,36932
8,8,8,8,8,8,36933
4,7,7,7,7,7,36934
1,1,1,1,1,1,36935
7,7,7,7,7,7,36936
4,4,7,6,4,7,36937
1,1,1,1,1,1,36938
8,8,8,8,8,8,36939
8,0,0,0,0,0,36940
1,1,1,1,1,1,36941
8,8,8,8,8,8,36942
6,6,5,6,6,5,36943
5,5,5,5,5,5,36944
4,4,4,4,4,4,36945
3,1,6,3,1,6,36946
6,3,3,4,3,6,36947
3,2,2,2,2,2,36948
8,8,0,8,8,0,36949
1,1,1,1,1,1,36950
3,3,3,3,3,3,36951
5,0,1,5,0,1,36952
8,8,3,8,8,3,36953
5,5,5,5,5,5,36954
0,0,1,0,0,1,36955
5,5,5,5,5,5,36956
7,7,7,7,7,7,36957
5,5,3,5,5,3,36958
7,7,7,7,7,7,36959
4,2,2,2,2,2,36960
3,2,2,3,7,2,36961
5,5,5,5,5,5,36962
7,7,7,7,7,7,36963
5,5,8,8,5,5,36964
4,7,7,7,7,4,36965
8,8,8,8,8,8,36966
9,1,1,1,1,9,36967
4,4,4,4,4,4,36968
3,3,3,3,3,3,36969
3,3,5,3,3,5,36970
7,7,4,7,7,4,36971
2,0,0,4,0,2,36972
3,3,3,3,3,3,36973
8,8,8,8,8,8,36974
1,1,1,1,1,1,36975
4,4,4,4,4,4,36976
7,7,5,7,5,7,36977
9,9,9,9,9,9,36978
3,3,6,4,6,3,36979
3,3,3,3,3,3,36980
0,0,0,0,0,0,36981
4,4,4,4,4,4,36982
9,9,8,8,9,9,36983
6,6,6,6,6,6,36984
8,8,8,8,8,8,36985
6,6,3,3,6,6,36986
7,7,7,7,7,7,36987
5,5,5,5,5,5,36988
4,4,7,7,4,4,36989
3,5,5,3,5,5,36990
1,1,4,1,4,1,36991
4,4,4,4,4,4,36992
0,0,0,0,0,0,36993
2,2,8,8,2,2,36994
6,6,6,6,6,6,36995
4,4,7,4,7,4,36996
5,5,2,5,5,2,36997
6,6,5,6,5,6,36998
7,7,7,7,7,7,36999
7,7,7,7,7,7,37000
7,7,0,0,7,7,37001
8,8,0,0,8,8,37002
5,5,5,5,5,5,37003
4,4,7,5,7,4,37004
3,3,2,3,2,3,37005
5,5,5,5,5,5,37006
1,1,1,1,1,1,37007
2,2,2,2,2,2,37008
2,2,6,4,2,6,37009
7,7,7,7,7,7,37010
5,5,5,5,5,5,37011
1,1,9,1,1,9,37012
6,6,6,6,6,6,37013
9,9,9,9,9,9,37014
2,2,7,2,2,7,37015
7,7,7,7,7,7,37016
9,9,0,9,0,9,37017
4,4,4,4,4,4,37018
7,7,7,7,7,7,37019
9,9,1,9,1,9,37020
6,2,2,4,5,2,37021
0,1,1,0,1,1,37022
8,8,8,8,8,8,37023
1,1,7,1,1,7,37024
4,4,4,4,4,4,37025
2,2,2,2,2,2,37026
1,1,1,1,1,1,37027
4,4,2,4,4,2,37028
8,8,8,8,8,8,37029
1,1,4,1,4,1,37030
9,9,9,9,9,9,37031
0,0,0,0,0,0,37032
6,6,6,6,6,6,37033
0,0,0,0,0,0,37034
0,0,1,0,9,1,37035
8,8,8,8,8,8,37036
7,7,7,7,7,7,37037
3,3,3,3,3,3,37038
0,0,0,0,0,0,37039
9,1,1,1,1,9,37040
0,0,0,0,0,0,37041
8,8,8,8,8,8,37042
1,9,9,1,9,9,37043
8,8,8,8,8,8,37044
6,6,6,6,6,6,37045
5,5,5,5,5,5,37046
1,1,1,1,1,1,37047
6,6,6,6,6,6,37048
0,0,0,0,0,0,37049
9,9,9,9,9,9,37050
8,8,8,8,8,8,37051
8,8,4,8,4,8,37052
4,4,4,4,4,4,37053
2,2,2,2,2,2,37054
7,7,6,7,7,6,37055
5,5,5,5,5,5,37056
3,3,5,3,5,3,37057
9,1,1,1,9,1,37058
5,5,5,5,5,5,37059
8,8,8,8,8,8,37060
0,5,5,6,7,5,37061
0,0,2,0,0,2,37062
0,0,0,0,0,0,37063
8,8,8,8,8,8,37064
0,0,0,0,0,0,37065
0,0,8,0,0,8,37066
9,9,8,9,9,8,37067
0,0,0,0,0,0,37068
4,4,4,4,4,4,37069
9,9,5,9,9,5,37070
9,9,9,9,9,9,37071
8,8,8,8,8,8,37072
4,4,1,4,1,4,37073
9,9,1,9,9,1,37074
4,4,4,4,4,4,37075
2,2,2,2,2,2,37076
6,6,6,6,6,6,37077
0,0,0,0,0,0,37078
0,0,0,0,0,0,37079
3,3,3,3,3,3,37080
1,1,1,1,1,1,37081
7,2,2,2,7,2,37082
0,0,9,0,2,9,37083
6,6,6,6,6,6,37084
5,5,5,5,5,5,37085
5,5,5,5,5,5,37086
0,0,8,0,8,0,37087
9,9,9,9,9,9,37088
4,2,2,7,4,2,37089
9,9,9,9,9,9,37090
3,3,6,6,3,3,37091
1,1,1,1,1,1,37092
4,4,5,4,5,4,37093
9,9,9,9,9,9,37094
3,9,9,6,9,9,37095
5,5,3,3,5,5,37096
6,6,6,6,6,6,37097
1,1,1,1,1,1,37098
5,5,5,5,5,5,37099
7,0,0,7,2,0,37100
5,5,5,5,5,5,37101
0,2,2,2,2,0,37102
0,0,0,0,0,0,37103
8,8,8,8,8,8,37104
3,3,3,3,3,3,37105
6,6,6,6,6,6,37106
6,6,6,6,6,6,37107
5,5,5,5,5,5,37108
3,3,3,3,3,3,37109
3,4,4,3,4,4,37110
2,2,2,2,2,2,37111
9,9,1,9,9,1,37112
6,6,6,6,6,6,37113
5,5,5,5,5,5,37114
9,9,9,9,9,9,37115
4,8,8,7,8,4,37116
3,3,5,5,3,3,37117
7,7,7,7,7,7,37118
6,6,6,6,6,6,37119
3,3,3,3,3,3,37120
2,2,2,2,2,2,37121
7,7,7,7,7,7,37122
4,1,6,1,4,6,37123
4,4,4,4,4,4,37124
5,5,3,3,5,5,37125
9,9,0,9,9,0,37126
2,2,0,2,2,0,37127
2,2,2,2,2,2,37128
2,2,2,2,2,2,37129
0,0,0,0,0,0,37130
7,7,7,7,7,7,37131
9,9,9,9,9,9,37132
3,3,5,5,3,3,37133
6,6,6,6,6,6,37134
3,8,6,8,2,6,37135
1,0,2,1,0,2,37136
2,2,0,2,2,0,37137
9,1,1,7,1,9,37138
9,9,1,9,1,9,37139
6,6,6,6,6,6,37140
9,9,1,9,1,9,37141
7,7,5,7,5,7,37142
2,2,2,2,2,2,37143
8,8,1,8,8,1,37144
1,1,1,1,1,1,37145
0,0,0,0,0,0,37146
8,8,8,8,8,8,37147
8,8,8,8,8,8,37148
6,6,6,6,6,6,37149
7,7,4,7,7,4,37150
5,3,3,5,3,3,37151
5,5,3,5,5,3,37152
1,1,1,1,1,1,37153
4,4,4,4,4,4,37154
9,8,8,9,1,8,37155
3,3,3,3,3,3,37156
9,9,9,9,9,9,37157
7,7,7,7,7,7,37158
7,7,4,7,7,4,37159
0,0,3,5,0,3,37160
3,5,5,5,3,5,37161
3,3,3,3,3,3,37162
3,8,8,5,3,8,37163
2,2,2,2,2,2,37164
0,0,0,0,0,0,37165
2,2,2,2,2,2,37166
3,3,3,3,3,3,37167
4,4,5,5,4,4,37168
5,5,3,5,5,3,37169
9,9,9,9,9,9,37170
4,4,4,4,4,4,37171
4,4,4,4,4,4,37172
3,3,6,3,6,3,37173
5,5,0,5,5,0,37174
3,3,3,3,3,3,37175
3,3,3,3,3,3,37176
0,9,1,9,9,1,37177
0,0,0,0,0,0,37178
1,1,9,1,1,9,37179
3,3,5,5,3,3,37180
0,8,8,9,8,0,37181
0,0,1,0,1,0,37182
1,1,3,1,9,3,37183
5,5,9,9,5,5,37184
2,2,7,6,7,2,37185
7,7,7,7,7,7,37186
3,3,5,5,3,3,37187
6,2,2,6,3,2,37188
0,2,2,2,0,2,37189
7,7,5,7,5,7,37190
0,0,0,0,0,0,37191
4,4,4,4,4,4,37192
4,4,5,5,4,4,37193
3,3,1,3,1,3,37194
9,9,9,9,9,9,37195
5,5,5,5,5,5,37196
9,9,1,9,9,1,37197
2,2,2,2,2,2,37198
0,0,8,8,0,0,37199
7,3,4,7,3,4,37200
9,9,9,9,9,9,37201
7,7,7,7,7,7,37202
1,1,1,1,1,1,37203
3,3,0,3,3,0,37204
7,7,7,7,7,7,37205
6,6,1,6,6,1,37206
8,8,8,8,8,8,37207
2,2,2,2,2,2,37208
3,5,5,5,3,5,37209
5,5,2,5,2,5,37210
7,7,7,7,7,7,37211
2,2,2,2,2,2,37212
1,1,9,9,1,1,37213
4,4,4,4,4,4,37214
3,3,3,3,3,3,37215
5,5,5,5,5,5,37216
3,3,3,3,3,3,37217
5,5,5,5,5,5,37218
6,6,2,2,6,6,37219
9,9,1,9,1,9,37220
6,6,6,6,6,6,37221
7,7,4,4,7,7,37222
3,3,3,3,3,3,37223
5,5,5,5,5,5,37224
9,0,0,1,9,0,37225
9,9,9,9,9,9,37226
6,6,6,6,6,6,37227
7,7,7,7,7,7,37228
5,5,6,5,5,6,37229
7,7,0,7,0,7,37230
6,6,6,6,6,6,37231
2,2,1,2,1,2,37232
0,0,0,0,0,0,37233
4,4,7,4,7,4,37234
1,1,1,1,1,1,37235
3,5,5,5,2,5,37236
4,7,7,4,7,7,37237
6,6,6,6,6,6,37238
1,1,1,1,1,1,37239
0,0,0,0,0,0,37240
4,4,7,7,4,4,37241
9,9,1,1,9,9,37242
2,2,2,2,2,2,37243
7,7,7,7,7,7,37244
9,9,9,9,9,9,37245
0,0,0,0,0,0,37246
2,2,2,2,2,2,37247
1,1,1,1,1,1,37248
9,9,6,9,6,9,37249
0,0,0,0,0,0,37250
3,3,3,3,3,3,37251
5,5,5,5,5,5,37252
1,1,1,1,1,1,37253
7,7,6,6,7,7,37254
2,2,2,2,2,2,37255
6,6,8,8,6,6,37256
1,1,1,1,1,1,37257
8,8,8,8,8,8,37258
1,1,1,1,1,1,37259
1,1,1,1,1,1,37260
6,6,6,6,6,6,37261
7,7,4,7,7,4,37262
3,3,5,4,3,5,37263
1,1,1,1,1,1,37264
0,0,0,0,0,0,37265
7,7,7,7,7,7,37266
7,8,8,5,8,7,37267
2,2,2,2,2,2,37268
1,1,1,1,1,1,37269
6,6,7,6,7,6,37270
3,3,3,3,3,3,37271
5,5,7,7,5,5,37272
7,7,7,7,7,7,37273
4,4,4,4,4,4,37274
6,6,6,6,6,6,37275
0,0,0,0,0,0,37276
2,2,2,2,2,2,37277
2,2,6,6,2,2,37278
0,0,8,0,8,0,37279
2,2,2,2,2,2,37280
4,4,4,4,4,4,37281
5,5,2,5,5,2,37282
2,2,2,2,2,2,37283
6,6,6,6,6,6,37284
9,9,0,0,9,9,37285
7,7,7,7,7,7,37286
6,6,2,2,6,6,37287
4,4,4,4,4,4,37288
6,6,3,6,3,6,37289
4,8,2,8,2,4,37290
5,5,5,5,5,5,37291
7,7,7,7,7,7,37292
7,7,7,7,7,7,37293
4,4,7,7,4,4,37294
9,1,1,9,1,1,37295
1,1,1,1,1,1,37296
3,0,2,0,3,2,37297
2,2,6,6,2,2,37298
8,8,8,8,8,8,37299
3,3,2,3,2,3,37300
1,1,0,1,1,0,37301
7,7,7,7,7,7,37302
1,1,1,1,1,1,37303
3,3,2,3,3,2,37304
2,2,2,2,2,2,37305
7,7,7,7,7,7,37306
8,8,0,8,0,8,37307
8,8,8,8,8,8,37308
1,1,9,9,1,1,37309
5,5,5,5,5,5,37310
3,3,1,3,1,3,37311
5,5,5,5,5,5,37312
4,4,3,3,4,4,37313
9,9,9,9,9,9,37314
2,2,2,2,2,2,37315
5,4,4,5,4,4,37316
5,5,5,5,5,5,37317
8,8,9,8,9,8,37318
7,7,7,7,7,7,37319
1,9,9,1,9,9,37320
2,2,6,3,2,6,37321
0,0,0,0,0,0,37322
8,8,8,8,8,8,37323
0,0,0,0,0,0,37324
0,0,0,0,0,0,37325
9,9,9,9,9,9,37326
1,1,1,1,1,1,37327
0,0,0,0,0,0,37328
8,8,8,8,8,8,37329
0,0,0,0,0,0,37330
5,5,5,5,5,5,37331
6,6,6,6,6,6,37332
2,2,2,2,2,2,37333
0,0,0,0,0,0,37334
8,8,8,8,8,8,37335
2,2,2,2,2,2,37336
2,2,2,2,2,2,37337
5,5,5,5,5,5,37338
2,2,2,2,2,2,37339
4,4,4,4,4,4,37340
5,5,2,2,5,5,37341
4,4,3,4,4,3,37342
2,2,6,2,2,6,37343
6,6,6,6,6,6,37344
4,4,8,4,4,8,37345
7,7,7,7,7,7,37346
9,1,1,7,1,9,37347
8,8,9,8,0,9,37348
9,9,9,9,9,9,37349
3,3,3,3,3,3,37350
6,6,3,6,6,3,37351
2,2,2,2,2,2,37352
2,2,6,2,2,6,37353
1,1,1,1,1,1,37354
0,0,0,0,0,0,37355
6,6,2,6,2,6,37356
3,3,3,3,3,3,37357
0,0,0,0,0,0,37358
5,5,5,5,5,5,37359
5,5,5,5,5,5,37360
2,2,2,2,2,2,37361
8,8,8,8,8,8,37362
9,9,0,9,0,9,37363
5,5,5,5,5,5,37364
1,1,1,1,1,1,37365
5,5,5,5,5,5,37366
3,3,1,1,3,3,37367
2,2,2,2,2,2,37368
5,3,3,3,3,3,37369
3,3,3,3,3,3,37370
0,0,0,0,0,0,37371
6,6,6,6,6,6,37372
2,2,2,2,2,2,37373
2,2,1,2,1,2,37374
5,5,5,5,5,5,37375
9,9,9,9,9,9,37376
0,0,0,0,0,0,37377
6,6,6,6,6,6,37378
7,7,7,7,7,7,37379
6,6,6,6,6,6,37380
5,5,5,5,5,5,37381
1,1,9,1,9,1,37382
9,9,1,9,9,1,37383
8,8,1,8,8,1,37384
1,1,9,1,9,1,37385
4,4,4,4,4,4,37386
9,9,9,9,9,9,37387
4,4,3,3,4,4,37388
4,2,2,2,2,2,37389
1,1,1,1,1,1,37390
5,5,5,5,5,5,37391
9,9,9,9,9,9,37392
8,8,8,8,8,8,37393
8,8,8,8,8,8,37394
5,5,5,5,5,5,37395
5,3,3,5,3,3,37396
2,2,7,2,7,2,37397
8,8,0,1,8,0,37398
3,3,3,3,3,3,37399
9,9,9,9,9,9,37400
1,1,3,3,1,1,37401
5,5,5,5,5,5,37402
2,2,4,4,2,2,37403
6,1,1,6,1,1,37404
7,7,7,7,7,7,37405
8,8,8,8,8,8,37406
9,1,1,1,1,9,37407
3,3,9,3,3,9,37408
2,2,2,2,2,2,37409
3,3,1,3,3,1,37410
8,8,8,8,8,8,37411
1,1,1,1,1,1,37412
9,9,9,9,9,9,37413
3,3,3,3,3,3,37414
3,2,2,5,3,2,37415
8,8,8,8,8,8,37416
3,3,3,3,3,3,37417
1,1,1,1,1,1,37418
5,5,9,5,5,9,37419
8,8,8,8,8,8,37420
3,5,5,5,3,5,37421
1,1,2,1,2,1,37422
7,5,5,7,5,5,37423
2,2,2,2,2,2,37424
3,5,5,5,3,5,37425
6,6,6,6,6,6,37426
9,9,9,9,9,9,37427
1,9,2,9,1,2,37428
3,3,3,3,3,3,37429
7,7,7,7,7,7,37430
4,4,4,4,4,4,37431
0,0,0,0,0,0,37432
9,9,9,9,9,9,37433
5,5,3,5,3,5,37434
2,2,2,2,2,2,37435
5,5,5,5,5,5,37436
8,8,1,1,8,8,37437
4,4,4,4,4,4,37438
0,0,0,0,0,0,37439
1,1,1,1,1,1,37440
5,5,5,5,5,5,37441
4,2,6,2,6,4,37442
9,9,9,9,9,9,37443
9,9,5,9,5,9,37444
3,3,4,6,4,3,37445
2,2,6,2,6,2,37446
9,9,4,9,4,9,37447
7,7,7,7,7,7,37448
7,7,7,7,7,7,37449
4,4,4,4,4,4,37450
5,5,5,5,5,5,37451
9,8,3,9,8,3,37452
3,2,5,3,2,5,37453
9,9,9,9,9,9,37454
1,1,0,1,1,0,37455
0,0,9,0,9,0,37456
6,6,6,6,6,6,37457
7,5,5,5,4,5,37458
7,7,7,7,7,7,37459
1,1,9,1,9,1,37460
1,8,9,8,9,1,37461
5,5,4,5,4,5,37462
4,4,4,4,4,4,37463
2,2,2,2,2,2,37464
4,0,0,4,2,0,37465
4,4,5,4,6,5,37466
7,7,7,7,7,7,37467
1,9,3,9,3,1,37468
4,4,4,4,4,4,37469
5,0,0,5,3,0,37470
5,5,5,5,5,5,37471
7,7,7,7,7,7,37472
6,6,6,6,6,6,37473
7,7,7,7,7,7,37474
3,3,3,3,3,3,37475
1,1,1,1,1,1,37476
8,0,0,8,0,0,37477
9,9,9,9,9,9,37478
6,6,4,4,6,6,37479
1,1,1,1,1,1,37480
6,6,2,6,2,6,37481
7,7,7,7,7,7,37482
8,8,1,8,8,1,37483
5,5,9,9,5,5,37484
2,2,2,2,2,2,37485
5,5,5,5,5,5,37486
6,6,6,6,6,6,37487
2,2,7,2,7,2,37488
7,7,5,7,5,7,37489
9,9,9,9,9,9,37490
1,1,1,1,1,1,37491
8,8,8,8,8,8,37492
0,0,0,0,0,0,37493
1,1,1,1,1,1,37494
0,0,0,0,0,0,37495
7,5,5,7,5,5,37496
7,7,7,7,7,7,37497
5,5,5,5,5,5,37498
9,9,4,9,1,4,37499
3,1,1,3,5,1,37500
5,5,5,5,5,5,37501
2,2,3,3,2,2,37502
2,2,2,2,2,2,37503
0,0,0,0,0,0,37504
1,1,1,1,1,1,37505
1,1,1,1,1,1,37506
4,4,4,4,4,4,37507
5,3,3,3,5,3,37508
9,9,9,9,9,9,37509
3,3,5,5,3,3,37510
2,2,4,2,7,4,37511
1,1,5,1,1,5,37512
3,0,2,0,0,2,37513
3,3,3,3,3,3,37514
2,2,2,2,2,2,37515
8,8,8,8,8,8,37516
0,0,1,1,0,0,37517
6,6,6,6,6,6,37518
0,0,0,0,0,0,37519
7,7,7,7,7,7,37520
5,5,7,5,7,5,37521
0,0,0,0,0,0,37522
3,3,3,3,3,3,37523
8,8,8,8,8,8,37524
7,7,7,7,7,7,37525
8,8,8,8,8,8,37526
5,5,5,5,5,5,37527
4,4,4,4,4,4,37528
7,7,6,7,7,6,37529
4,5,5,5,4,5,37530
5,5,5,5,5,5,37531
0,0,0,0,0,0,37532
1,1,1,1,1,1,37533
8,8,8,8,8,8,37534
9,9,9,9,9,9,37535
9,9,9,9,9,9,37536
5,5,5,5,5,5,37537
9,9,1,9,1,9,37538
9,9,9,9,9,9,37539
9,9,1,9,1,9,37540
5,5,6,6,5,5,37541
6,6,6,6,6,6,37542
6,6,6,6,6,6,37543
9,9,9,9,9,9,37544
2,2,2,2,2,2,37545
3,3,5,3,3,5,37546
9,9,1,1,9,9,37547
3,3,3,3,3,3,37548
2,2,2,2,2,2,37549
8,8,3,8,3,8,37550
1,1,1,1,1,1,37551
9,9,0,0,9,9,37552
4,4,4,4,4,4,37553
3,3,3,3,3,3,37554
8,8,8,8,8,8,37555
7,7,7,7,7,7,37556
8,8,8,8,8,8,37557
0,0,8,8,0,0,37558
5,5,5,5,5,5,37559
2,2,0,2,0,2,37560
0,0,0,0,0,0,37561
3,3,3,3,3,3,37562
4,5,5,5,5,4,37563
6,6,6,6,6,6,37564
8,8,8,8,8,8,37565
0,0,0,0,0,0,37566
8,8,8,8,8,8,37567
5,5,5,5,5,5,37568
4,4,4,4,4,4,37569
1,1,1,1,1,1,37570
9,9,1,9,9,1,37571
2,2,2,2,2,2,37572
7,7,7,7,7,7,37573
6,6,6,6,6,6,37574
9,9,9,9,9,9,37575
4,4,4,4,4,4,37576
4,4,4,4,4,4,37577
2,2,2,2,2,2,37578
6,6,6,6,6,6,37579
9,9,9,9,9,9,37580
2,2,9,9,2,2,37581
9,9,9,9,9,9,37582
8,8,8,8,8,8,37583
3,1,1,5,3,1,37584
4,4,4,4,4,4,37585
2,2,2,2,2,2,37586
8,0,0,0,0,0,37587
1,1,1,1,1,1,37588
5,5,7,5,7,5,37589
1,1,9,9,1,1,37590
4,4,4,4,4,4,37591
1,1,1,1,1,1,37592
6,6,6,6,6,6,37593
2,2,2,2,2,2,37594
7,7,4,7,7,4,37595
1,1,9,9,1,1,37596
9,9,9,9,9,9,37597
5,5,5,5,5,5,37598
4,4,5,7,4,5,37599
9,9,9,9,9,9,37600
7,4,4,6,7,4,37601
4,4,8,4,8,4,37602
6,6,6,6,6,6,37603
9,9,1,9,9,1,37604
0,0,0,0,0,0,37605
9,9,9,9,9,9,37606
9,9,1,1,9,9,37607
7,7,7,7,7,7,37608
6,6,6,6,6,6,37609
5,5,5,5,5,5,37610
1,1,4,1,4,1,37611
5,5,5,5,5,5,37612
2,2,2,2,2,2,37613
4,4,4,4,4,4,37614
2,2,2,2,2,2,37615
1,1,1,1,1,1,37616
6,6,6,6,6,6,37617
1,1,1,1,1,1,37618
0,0,6,0,6,0,37619
1,1,1,1,1,1,37620
5,5,5,5,5,5,37621
5,5,3,5,5,3,37622
5,5,3,3,5,5,37623
7,7,0,7,7,0,37624
6,6,6,6,6,6,37625
2,2,5,2,5,2,37626
4,4,4,4,4,4,37627
0,0,8,0,0,8,37628
9,9,1,9,9,1,37629
1,1,3,1,9,3,37630
3,3,3,3,3,3,37631
5,5,5,5,5,5,37632
8,0,0,0,0,0,37633
9,1,4,1,4,9,37634
7,7,7,7,7,7,37635
7,7,7,7,7,7,37636
7,7,7,7,7,7,37637
6,6,6,6,6,6,37638
4,4,5,5,4,4,37639
3,3,3,3,3,3,37640
8,8,4,8,4,8,37641
8,8,1,8,8,1,37642
8,8,0,0,8,8,37643
3,3,3,3,3,3,37644
2,2,5,2,2,5,37645
0,0,0,0,0,0,37646
2,2,2,2,2,2,37647
0,0,0,0,0,0,37648
4,4,4,4,4,4,37649
1,1,9,1,1,9,37650
7,7,2,7,2,7,37651
1,1,1,1,1,1,37652
8,8,8,8,8,8,37653
6,3,3,6,4,3,37654
7,7,7,7,7,7,37655
4,4,7,7,4,4,37656
3,3,3,3,3,3,37657
7,7,7,7,7,7,37658
8,8,8,8,8,8,37659
7,7,7,7,7,7,37660
7,7,9,9,7,7,37661
3,3,3,3,3,3,37662
2,8,8,8,2,8,37663
0,0,0,0,0,0,37664
4,4,7,4,7,4,37665
1,0,0,9,1,0,37666
9,9,9,9,9,9,37667
3,3,3,3,3,3,37668
3,3,7,7,3,3,37669
7,7,7,7,7,7,37670
7,7,7,7,7,7,37671
0,0,0,0,0,0,37672
0,0,8,0,8,0,37673
0,8,8,8,8,8,37674
3,5,5,3,5,5,37675
5,5,3,5,5,3,37676
4,4,4,4,4,4,37677
9,9,3,3,9,9,37678
7,7,7,7,7,7,37679
5,5,5,5,5,5,37680
8,8,7,8,8,7,37681
6,6,6,6,6,6,37682
7,7,3,7,3,7,37683
2,2,7,7,2,2,37684
5,5,3,3,5,5,37685
2,2,2,2,2,2,37686
1,1,1,1,1,1,37687
4,3,3,3,4,3,37688
1,1,3,1,1,3,37689
0,0,0,0,0,0,37690
4,4,4,4,4,4,37691
8,8,0,8,8,0,37692
0,0,8,0,0,8,37693
6,8,8,2,8,6,37694
7,7,7,7,7,7,37695
4,4,4,4,4,4,37696
3,3,3,3,3,3,37697
1,1,1,1,1,1,37698
6,6,1,1,6,6,37699
3,3,2,3,3,2,37700
6,6,6,6,6,6,37701
1,1,1,1,1,1,37702
8,8,9,8,8,9,37703
0,0,0,0,0,0,37704
6,6,3,6,6,3,37705
5,3,3,3,3,5,37706
4,4,4,4,4,4,37707
5,5,5,5,5,5,37708
9,9,5,9,9,5,37709
8,8,8,8,8,8,37710
8,8,8,8,8,8,37711
0,0,0,0,0,0,37712
2,2,2,2,2,2,37713
6,6,0,6,6,0,37714
6,6,6,6,6,6,37715
7,7,7,7,7,7,37716
6,3,3,3,3,6,37717
0,0,1,0,1,0,37718
4,4,0,4,0,4,37719
5,5,3,3,5,5,37720
4,4,5,5,4,4,37721
8,8,8,8,8,8,37722
